CustomerID,date_size,date_recency,date_time_between,date_T,baseket_value_sum,baseket_value_mean,baseket_value_std,baseket_value_amax,baseket_value_amin,baseket_value_median,basket_size_sum,basket_size_mean,basket_size_std,basket_size_amax,basket_size_amin,basket_size_median,lag_12,lag_11,lag_10,lag_9,lag_8,lag_7,lag_6,lag_5,lag_4,lag_3,lag_2,lag_1,value
12841,15,140,10,146,3008.09,200.5393333,79.9390436,352.44,84.0,190.3,2335,155.66666669999998,96.07412813,320,36,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549.14,107.3,436.75,520.1,1394.8,7.210500779680987
12842,2,333,333,364,799.0,399.5,3.252691193,401.8,397.2,399.5,340,170.0,2.828427125,172,168,170.0,397.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.8,0.0,7.430945726860087
12843,19,344,19,353,4692.85,246.99210530000002,318.1466707,1006.4,-54.15,105.15,2147,113.0,168.14048359999998,522,-52,42.0,76.84,15.9,0.0,717.86,15.0,1108.39,1381.09,638.15,57.75,0.0,76.32,577.55,7.186636524770085
12849,4,210,70,218,2039.67,509.9175,182.43782530000001,728.32,288.39,511.48,1259,314.75,178.5709476,550,154,277.5,0.0,0.0,0.0,0.0,472.29,0.0,0.0,0.0,0.0,0.0,550.67,1016.71,7.4412735012283395
12853,6,251,50,299,1846.8,307.8,287.8605246,597.4,-100.65,420.98,857,142.83333330000002,125.33222520000001,292,-10,164.0,0.0,0.0,413.0,0.0,0.0,0.0,511.04,428.96,-2.95,0.0,496.75,0.0,7.115306473248476
12854,4,167,55,355,1633.22,408.305,233.74580219999999,605.91,75.39,475.96,992,248.0,104.2688832,316,94,291.0,525.34,0.0,681.3,0.0,0.0,426.58,0.0,0.0,0.0,0.0,0.0,0.0,7.2794094864781025
12863,5,210,52,216,2271.35,454.27,148.0652711,632.35,311.1,421.4,707,141.4,59.78963121,220,68,128.0,0.0,0.0,0.0,0.0,632.35,311.1,421.4,322.1,0.0,0.0,0.0,584.4,7.347722294427564
12867,6,326,65,350,3876.47,646.0783332999999,204.71413159999997,926.81,295.64,671.565,3641,606.8333332999999,200.71214880000002,848,239,627.5,295.64,0.0,699.93,0.0,0.0,643.2,0.0,606.26,0.0,704.63,0.0,926.81,7.458961684684424
12868,2,12,12,19,436.7,218.35,116.95546159999999,301.05,135.65,218.35,242,121.0,65.05382387,167,75,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.7,7.109608365054014
12871,1,0,0,66,363.38,363.38,0.0,363.38,363.38,363.38,284,284.0,0.0,284,284,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.38,0.0,0.0,7.39310560605545
12875,3,226,113,324,1013.76,337.92,28.26706918,354.24,305.28,354.24,3168,1056.0,166.27687749999998,1152,864,1152.0,0.0,305.28,0.0,0.0,354.24,0.0,0.0,0.0,354.24,0.0,0.0,0.0,7.36289423625067
12877,8,289,41,317,1419.4,177.425,82.44526513,299.49,73.06,181.995,1084,135.5,72.14469587,249,22,126.5,0.0,299.49,0.0,0.0,182.45,0.0,124.82,73.06,208.51,0.0,349.53,181.54,7.128460686838723
12891,7,201,33,286,492.5,70.35714286,62.72473879999999,204.0,21.0,63.0,1325,189.28571430000002,190.316153,600,50,150.0,0.0,0.0,21.0,63.0,0.0,73.5,42.0,221.0,0.0,68.0,0.0,0.0,7.079754972321567
12908,3,250,125,257,1026.0,342.0,41.56921938,390.0,318.0,318.0,1800,600.0,0.0,600,600,600.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,318.0,0.0,0.0,0.0,390.0,7.4385276178984485
12909,5,231,57,280,905.94,181.188,174.99620339999998,337.91,-14.75,284.11,662,132.4,131.23947579999998,293,-3,174.0,0.0,0.0,284.11,-14.75,0.0,302.5,0.0,0.0,0.0,0.0,334.08,0.0,7.433204400299061
12910,5,242,60,248,2671.98,534.396,430.7177506,1017.96,-49.5,500.18,1910,382.0,353.7711124,796,-30,298.0,0.0,0.0,0.0,1017.96,0.0,0.0,0.0,0.0,271.92,881.92,0.0,500.18,7.519261689897432
12913,8,358,51,365,3799.61,474.95125,288.7504506,1089.5,204.0,430.455,1667,208.375,118.07617090000001,434,80,207.0,741.96,478.77,0.0,300.87,0.0,382.14,0.0,0.0,0.0,0.0,602.37,1293.5,7.224739538956605
12915,6,125,25,216,521.55,86.925,181.3458733,405.15,-45.05,-7.5,300,50.0,91.58820885,215,-7,-2.0,0.0,0.0,0.0,0.0,206.3,-44.85,0.0,0.0,405.15,-45.05,0.0,0.0,7.032076537356632
12916,3,242,121,311,1647.87,549.29,204.53479309999997,776.29,379.33,492.25,655,218.33333330000002,109.7147817,345,153,157.0,0.0,379.33,0.0,0.0,776.29,0.0,0.0,0.0,0.0,492.25,0.0,0.0,7.283663573700113
12921,38,353,9,365,17561.91,462.1555263,458.71075880000006,2033.93,-330.75,483.21,11439,301.0263158,277.6439959,1101,-49,303.0,2342.05,866.63,549.5,2015.98,937.19,1401.47,1159.04,948.36,668.9,2941.03,1872.36,1859.4,7.296773216866188
12924,8,338,48,357,1493.2,186.65,231.04902510000002,728.75,-42.5,127.825,932,116.5,109.13949129999999,355,-10,108.0,280.35,0.0,0.0,138.89,0.0,728.75,0.0,0.0,0.0,116.76,113.63,114.82,7.161122880725802
12928,6,171,34,176,2242.19,373.6983333,233.2984103,738.86,30.0,348.02,1427,237.83333330000002,160.0879966,466,24,206.0,0.0,0.0,0.0,0.0,0.0,0.0,818.39,292.5,0.0,392.44,0.0,738.86,7.149488859162715
12931,35,358,10,365,37836.86,1081.0531429999999,1713.822814,6858.8,-149.4,360.0,24968,713.3714286000001,1185.800948,4600,-634,240.0,1268.75,489.3,1196.0,2316.04,794.6,1172.75,192.9,0.0,4610.02,1561.4,15976.6,8258.5,7.553877831421246
12933,4,349,116,356,1021.0,255.25,155.8992583,469.55,114.99,218.23,406,101.5,79.05483329,181,19,103.0,114.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.06,0.0,639.95,7.145803861177482
12935,9,233,29,234,2025.56,225.0622222,186.8260813,478.66,-29.85,308.38,1318,146.4444444,126.1676574,349,-24,174.0,0.0,0.0,0.0,0.0,491.11,333.19,308.38,317.45,0.0,0.0,285.8,289.63,7.297345678690421
12937,5,273,68,363,1593.34,318.668,178.1327696,587.87,144.51,328.05,976,195.2,111.47286670000001,379,108,165.0,314.57,0.0,0.0,0.0,0.0,0.0,587.87,0.0,328.05,362.85,0.0,0.0,7.484069349063881
12939,10,317,35,323,13683.0,1368.3,1043.776858,3417.12,292.5,1089.63,5452,545.2,431.23512530000005,1300,96,417.0,0.0,495.0,292.5,0.0,585.0,0.0,877.5,3417.12,0.0,2175.0,1689.12,4151.76,7.803077897629166
12948,2,7,7,364,252.48,126.24,3.16783838,128.48,124.0,126.24,224,112.0,45.254834,144,80,112.0,252.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.179457491861595
12949,14,354,27,363,11247.98,803.4271428999999,736.5550883,2621.93,-81.0,703.565,5834,416.7142857,334.785219,1011,-12,357.5,1794.7,1416.02,440.56,673.28,934.2,0.0,-81.0,1389.12,790.98,534.34,0.0,3355.78,7.494112034829182
12951,12,324,29,325,2122.35,176.8625,133.193489,382.2,-15.9,185.475,1150,95.83333333,87.69247229,242,-4,83.0,0.0,168.3,190.1,155.05,0.0,176.25,180.85,224.45,0.0,322.95,0.0,704.4,7.363518815796395
12957,7,187,31,355,4649.38,664.1971428999999,683.4338532,1609.01,-16.95,720.34,2130,304.2857143,322.99469260000006,693,-3,222.0,1085.1,0.0,0.0,1591.81,720.34,0.0,1252.13,0.0,0.0,0.0,0.0,0.0,7.5230907198245
12963,5,84,21,146,1305.96,261.192,313.95115719999995,716.08,-73.2,174.6,732,146.4,195.76720869999997,460,-24,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.88,60.6,602.48,0.0,0.0,7.006961255759803
12971,29,350,12,351,4284.29,147.7341379,138.9991595,636.6,-230.4,123.2,3577,123.34482759999999,451.14641869999997,1588,-1440,52.0,61.45,343.2,399.3,0.0,554.8,318.1,346.3,281.5,216.6,328.4,301.2,1133.44,7.142154578028947
12980,14,358,27,364,8817.33,629.8092857,419.3258455,1331.04,-44.25,559.2,1019,72.78571429,67.20139487,208,-3,56.0,754.2,726.6,1110.48,493.5,0.0,419.4,324.0,559.2,1145.4,380.4,1617.36,1286.79,7.531672657667914
12987,3,268,134,315,753.51,251.17,63.28212070000001,292.83,178.35,282.33,366,122.0,59.35486501,168,55,143.0,0.0,282.33,0.0,0.0,178.35,0.0,0.0,0.0,0.0,0.0,292.83,0.0,7.224306474153634
12989,16,305,20,356,5992.29,374.518125,299.1332188,810.0,-386.95,386.55,3849,240.5625,202.7221313,648,-71,160.0,413.1,138.24,499.2,598.1,1136.1,-386.95,307.0,1127.5,0.0,810.0,1350.0,0.0,7.472061584079585
12990,4,202,67,246,546.0,136.5,65.6467821,214.5,58.5,136.5,280,70.0,33.66501646,110,30,70.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,156.0,0.0,214.5,58.5,0.0,7.296473332054831
12993,5,236,59,286,776.5,155.3,192.75098169999998,408.42,-40.32,169.55,408,81.6,142.54928969999997,268,-96,77.0,0.0,0.0,169.55,266.9,0.0,0.0,0.0,0.0,0.0,380.37,-40.32,0.0,7.169861935656205
12997,9,334,41,349,867.17,96.35222222,148.3273601,305.54,-5.2,-1.25,515,57.22222222,88.16713926,194,-2,-1.0,-2.95,0.0,0.0,0.0,-2.0,270.5,0.0,0.0,303.78,-2.5,0.0,300.34,7.1859975655205
13000,2,155,155,352,430.15,215.075,399.6213974,497.65,-67.5,215.075,159,79.5,126.5721138,169,-10,79.5,497.65,0.0,0.0,0.0,0.0,-67.5,0.0,0.0,0.0,0.0,0.0,0.0,7.186115741661723
13001,20,332,17,363,14338.13,716.9065,324.5016981,1527.2,249.74,798.86,8021,401.05,197.65639380000002,836,112,398.0,864.98,1051.92,838.15,949.41,1300.12,1908.72,1333.66,1314.45,1051.87,1989.78,1735.07,0.0,7.471127360348558
13004,24,338,14,351,5530.56,230.44,191.2205972,415.85,-301.66,318.78,3646,151.91666669999998,132.49804479999997,314,-240,201.0,306.54,733.95,607.99,625.84,328.66,649.86,0.0,562.94,6.04,668.52,327.45,712.77,7.433803300317619
13005,3,30,15,84,466.08,155.36,152.3577313,256.25,-19.9,229.73,288,96.0,112.6010657,219,-2,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.73,236.35,0.0,7.026075686672748
13012,4,163,54,219,1279.56,319.89,242.258996,523.48,-31.43,393.755,722,180.5,133.5277749,264,-17,237.5,0.0,0.0,0.0,0.0,381.89,0.0,0.0,374.19,0.0,0.0,523.48,0.0,7.34898048910195
13013,15,338,24,352,6286.49,419.0993333,292.5912285,1336.03,121.9,357.2,3437,229.1333333,188.12111090000002,847,42,186.0,756.51,0.0,0.0,212.0,1831.88,675.25,598.6,660.52,0.0,357.6,890.23,303.9,7.580598060829678
13014,2,5,5,59,1855.4,927.7,1395.970207,1914.8,-59.4,927.7,1064,532.0,766.5037507999999,1074,-10,532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1855.4,0.0,7.716896032843085
13015,8,175,25,230,3119.44,389.93,420.275987,1072.71,-67.8,397.175,1846,230.75,295.9791257,721,-60,143.5,0.0,0.0,0.0,0.0,1259.85,0.0,-46.65,637.44,0.0,1336.6,-67.8,0.0,7.476287651191842
13018,5,247,61,275,2470.06,494.01199999999994,357.15555710000007,818.7,-15.4,645.65,1307,261.4,220.3016114,464,-4,385.0,0.0,0.0,0.0,818.7,0.0,645.65,0.0,0.0,0.0,757.31,263.8,-15.4,7.369546552707752
13021,12,360,32,361,2222.26,185.1883333,175.9412121,448.1,-20.25,238.455,1184,98.66666667,88.91500879,225,-4,117.0,233.71,0.0,0.0,419.55,309.13,-36.75,0.0,258.38,0.0,0.0,736.75,301.49,7.322129884715269
13026,5,238,59,353,753.97,150.79399999999998,139.38108830000002,335.98,-3.75,110.88,845,169.0,135.2035502,328,-1,180.0,332.23,0.0,0.0,250.02,110.88,0.0,0.0,0.0,60.84,0.0,0.0,0.0,6.8841416505714195
13027,17,303,18,315,10236.0,602.1176471,561.280603,1824.0,-96.0,504.0,25557,1503.352941,1382.886743,4560,-240,1200.0,0.0,576.0,576.0,1248.0,1008.0,1008.0,1020.0,-96.0,1939.2,-19.2,2328.0,648.0,7.3638826314743415
13029,2,149,149,150,679.8,339.9,11.03086579,347.7,332.1,339.9,60,30.0,11.3137085,38,22,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.7,0.0,0.0,0.0,332.1,7.45377741272327
13034,1,0,0,28,114.05,114.05,0.0,114.05,114.05,114.05,37,37.0,0.0,37,37,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.05,7.06375358831886
13035,1,0,0,58,442.32,442.32,0.0,442.32,442.32,442.32,282,282.0,0.0,282,282,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.32,0.0,7.331699640420491
13037,11,337,33,363,2961.48,269.2254545,236.6546883,744.86,-29.15,313.19,1674,152.18181819999998,162.5950911,562,-15,142.0,291.94,291.5,0.0,715.71,384.31,0.0,448.78,0.0,357.53,317.41,0.0,154.3,7.266715383152256
13046,1,0,0,83,319.94,319.94,0.0,319.94,319.94,319.94,241,241.0,0.0,241,241,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.94,0.0,0.0,7.49650423351282
13047,19,313,17,350,5020.99,264.2626316,303.1568346,838.69,-46.7,256.64,1920,101.0526316,108.7032013,275,-8,99.0,306.3,563.98,0.0,322.44,1092.38,660.87,30.0,607.18,852.29,0.0,585.55,0.0,7.270778497219959
13048,5,245,61,308,2229.25,445.85,313.01416989999996,953.19,91.6,394.6,1462,292.4,197.2898882,603,58,281.0,0.0,394.6,0.0,0.0,419.55,91.6,0.0,953.19,0.0,370.31,0.0,0.0,7.268145172941187
13049,3,12,6,28,727.46,242.4866667,264.08655120000003,504.0,-24.1,247.56,338,112.66666670000001,110.85726559999999,192,-14,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.46,7.350198853028714
13050,27,350,13,351,5809.82,215.1785185,217.03423769999998,783.24,-78.31,302.25,3239,119.96296299999999,145.45696730000003,679,-9,128.0,317.26,329.5,304.65,302.9,943.02,-60.75,584.65,285.92,607.72,611.77,1074.99,508.19,7.206797651179946
13055,2,20,20,56,1090.55,545.275,793.9748493,1106.7,-16.15,545.275,914,457.0,664.6803742999999,927,-13,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.55,0.0,7.179016776959161
13064,2,41,41,218,561.25,280.625,57.94740072,321.6,239.65,280.625,154,77.0,11.3137085,85,69,77.0,0.0,0.0,0.0,0.0,239.65,0.0,321.6,0.0,0.0,0.0,0.0,0.0,7.261506244158424
13069,12,167,15,170,4697.15,391.4291667,163.2818561,613.11,138.38,398.42,9047,753.9166667000001,603.8400538,1815,92,621.5,0.0,0.0,0.0,0.0,0.0,0.0,1033.07,823.7,678.92,202.14,838.99,1120.33,7.357780241500161
13078,50,364,7,365,15937.16,318.7432,316.20665210000004,1003.61,-76.3,339.65,6315,126.3,136.6289852,488,-14,123.0,2278.3,855.95,880.04,1314.23,701.32,1022.17,1213.95,990.52,1279.0,1109.45,1395.63,2896.6,7.264202407472901
13081,21,343,17,358,27996.89,1333.185238,1235.375193,3677.9,-243.6,1420.56,20785,989.7619048,978.4675214,3141,-72,1020.0,2285.58,3677.9,919.54,3176.34,2466.82,1344.46,0.0,3832.6,2454.65,0.0,4870.92,2968.08,7.967539645797695
13082,12,293,26,344,3673.44,306.12,348.74877200000003,1263.92,-31.8,231.96,4100,341.6666667,441.8966011,1564,-30,232.0,192.18,0.0,0.0,453.72,0.0,1255.44,211.92,474.0,399.18,252.0,435.0,0.0,6.992593891895208
13085,4,318,106,365,1187.08,296.77,775.9994293,920.4,-830.12,548.4,727,181.75,147.5903678,352,-1,188.0,1096.8,920.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-830.12,0.0,7.154442324756963
13089,77,358,4,364,52597.69,683.0868831,649.2663986,2956.34,-78.9,489.6,27238,353.7402597,372.63872030000005,1834,-14,246.0,3095.95,3249.52,3403.93,3273.73,3471.75,2965.34,5773.11,2567.66,5953.64,7755.72,3101.23,7986.11,7.406442086931733
13090,10,120,13,121,4073.49,407.349,234.41990570000002,757.05,-8.5,388.535,972,97.2,63.72998597,196,-1,94.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1073.72,0.0,748.55,2251.22,7.473285194793085
13092,9,253,31,294,1547.5,171.9444444,171.2865863,448.05,-82.85,135.85,330,36.66666667,49.34318595,119,-37,21.0,0.0,0.0,365.2,86.25,254.4,-32.1,307.25,0.0,300.2,135.85,130.45,0.0,7.227713703663121
13094,1,0,0,16,282.12,282.12,0.0,282.12,282.12,282.12,180,180.0,0.0,180,180,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.12,7.263130486929871
13097,14,350,26,365,6968.41,497.74357139999995,260.3207784,889.29,-19.8,547.775,3009,214.9285714,118.9359649,384,-4,255.0,1224.53,544.22,0.0,1027.99,587.56,659.53,779.24,0.0,619.93,775.61,0.0,749.8,7.2906824559390735
13102,15,208,14,209,4787.01,319.134,256.8561264,900.5,-130.05,300.56,2140,142.66666669999998,98.25598249,394,-17,126.0,0.0,0.0,0.0,0.0,0.0,839.95,493.9,588.21,655.03,201.71,203.92,1804.29,7.394360984170336
13104,3,238,119,280,610.62,203.54,119.39714070000001,332.4,96.66,181.56,330,110.0,95.68698971,216,30,84.0,0.0,0.0,96.66,0.0,0.0,0.0,181.56,0.0,0.0,0.0,332.4,0.0,7.0945466130879575
13107,10,322,35,358,3585.55,358.555,475.1913127,1182.86,-80.0,114.525,2967,296.7,389.8301767,861,-38,29.5,-17.65,0.0,606.3,0.0,696.03,0.0,1002.26,-80.0,0.0,1172.96,205.65,0.0,7.352405397683177
13110,5,301,75,365,1443.3,288.66,154.5213972,521.1,153.72,241.9,373,74.6,41.57884077,140,32,62.0,362.78,163.8,153.72,0.0,0.0,0.0,241.9,0.0,0.0,521.1,0.0,0.0,7.3975034983007095
13113,13,246,20,248,5749.13,442.2407692,211.9210465,1034.66,219.41,384.75,1352,104.0,77.85456527,267,39,70.0,0.0,0.0,0.0,523.53,0.0,1419.41,0.0,1429.45,335.01,219.41,562.5,1259.82,7.128239023343917
13115,9,281,35,287,3173.82,352.64666669999997,379.6494798,1102.42,-18.95,309.0,2363,262.5555556,283.4202318,700,-2,166.0,0.0,0.0,-18.95,0.0,749.0,204.54,359.98,467.83,0.0,0.0,0.0,1411.42,7.230662215120911
13117,11,237,23,250,1269.05,115.3681818,72.62225855,278.76,-1.7,100.16,905,82.27272727,53.36120484,164,-2,72.0,0.0,0.0,0.0,128.22,178.87,98.46,89.47,147.96,119.12,74.79,278.76,153.4,7.218504402783529
13118,4,63,21,66,1209.1,302.275,78.84829379,410.15,221.37,288.79,422,105.5,63.19018911,179,47,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.37,410.15,577.58,7.310573001856399
13124,1,0,0,12,916.12,916.12,0.0,916.12,916.12,916.12,636,636.0,0.0,636,636,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.12,7.572459589017063
13126,9,245,30,274,1622.74,180.30444440000002,190.7713708,464.85,-23.65,283.65,1131,125.66666670000001,132.7620051,309,-7,145.0,0.0,0.0,0.0,441.2,317.44,-10.48,0.0,306.55,0.0,275.3,302.68,-9.95,7.050603770451346
13134,2,14,14,43,681.65,340.825,94.71695334,407.8,273.85,340.825,305,152.5,152.027958,260,45,152.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.85,407.8,7.058365051188794
13136,9,356,44,358,3552.52,394.7244444,495.6742643999999,1381.98,-73.78,352.45,1730,192.22222219999998,248.6381798,726,-46,167.0,547.44,-26.1,0.0,0.0,0.0,1308.2,0.0,0.0,352.45,0.0,867.21,503.32,7.285439115817449
13137,8,116,16,129,4062.29,507.78625,306.7006063,942.02,125.66,431.37,2068,258.5,154.12888859999998,505,50,279.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.55,0.0,567.79,555.56,2098.39,7.327830380149289
13138,2,2,2,23,298.87,149.435,229.3642266,311.62,-12.75,149.435,119,59.5,85.55992052,120,-1,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.87,7.1552585547051075
13139,1,0,0,64,3138.04,3138.04,0.0,3138.04,3138.04,3138.04,2189,2189.0,0.0,2189,2189,2189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.04,0.0,0.0,8.236330566916115
13140,2,71,71,118,632.45,316.225,90.40360197,380.15,252.3,316.225,387,193.5,84.14570696,253,134,193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.3,0.0,380.15,0.0,7.360982651723396
13141,14,345,26,357,5150.83,367.9164286,362.2940688,1025.46,-98.1,309.56,3587,256.2142857,233.0804346,729,-18,214.5,344.55,1025.46,354.87,222.06,0.0,214.2,1083.1,0.0,0.0,1382.17,-24.0,548.42,7.455657085346356
13145,3,179,89,226,510.0,170.0,117.7794549,306.0,102.0,102.0,120,40.0,27.71281292,72,24,24.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,102.0,0.0,0.0,306.0,0.0,7.38404437572516
13148,13,343,28,359,4775.12,367.3169231,193.4258649,558.77,-46.05,391.5,2562,197.0769231,153.07811819999998,547,-6,177.0,331.4,463.33,313.24,778.74,326.62,482.52,0.0,514.57,0.0,474.49,0.0,1090.21,7.3919711041956555
13155,2,78,78,118,398.72,199.36,51.39252086,235.7,163.02,199.36,244,122.0,14.14213562,132,112,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.7,0.0,163.02,0.0,7.079868846081736
13157,4,232,77,268,3946.14,986.535,603.6121897,1612.66,193.2,1070.14,3323,830.75,524.5273268999999,1400,132,895.5,0.0,0.0,0.0,193.2,0.0,1612.66,0.0,0.0,1239.92,0.0,900.36,0.0,7.9178714675499995
13158,1,0,0,15,307.12,307.12,0.0,307.12,307.12,307.12,208,208.0,0.0,208,208,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.12,7.393889305422241
13162,14,355,27,362,7471.95,533.7107143000001,350.9209371,1019.31,-103.55,591.44,4005,286.07142860000005,170.7672569,556,-19,281.0,1585.61,1196.88,737.22,1995.39,0.0,218.85,779.6,330.0,319.22,0.0,0.0,309.18,7.525007358270145
13165,1,0,0,40,429.68,429.68,0.0,429.68,429.68,429.68,360,360.0,0.0,360,360,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.68,0.0,7.28881701899804
13168,1,0,0,169,556.12,556.12,0.0,556.12,556.12,556.12,230,230.0,0.0,230,230,230.0,0.0,0.0,0.0,0.0,0.0,0.0,556.12,0.0,0.0,0.0,0.0,0.0,7.41107413957221
13169,1,0,0,189,127.2,127.2,0.0,127.2,127.2,127.2,24,24.0,0.0,24,24,24.0,0.0,0.0,0.0,0.0,0.0,127.2,0.0,0.0,0.0,0.0,0.0,0.0,7.309898644206009
13174,8,343,49,362,5261.84,657.73,304.245123,1017.6,15.0,681.805,2446,305.75,147.747613,484,1,341.0,630.39,916.78,0.0,638.56,1017.6,725.05,0.0,0.0,0.0,786.88,0.0,546.58,7.509078122273041
13178,14,326,25,350,8272.42,590.8871429,450.69253889999993,1258.2,-22.35,618.895,5179,369.92857139999995,278.29770010000004,766,-12,409.5,618.79,595.65,684.8,850.28,1160.1,-22.35,1258.2,1087.45,823.8,619.0,0.0,596.7,7.570416823873101
13183,9,241,30,262,3053.1,339.2333333,289.28451889999997,817.1,-8.75,386.6,1793,199.22222219999998,170.6434717,469,-12,232.0,0.0,0.0,0.0,484.69,-7.8,376.87,386.6,0.0,493.56,817.1,0.0,502.08,7.284283284533453
13192,5,168,42,313,1632.59,326.518,347.2244298,724.92,-7.65,280.67,1023,204.6,256.4279626,598,-8,119.0,0.0,724.92,-6.4,0.0,641.05,0.0,280.67,-7.65,0.0,0.0,0.0,0.0,7.448996736080192
13196,4,174,58,244,1261.86,315.465,283.16168319999997,647.18,-9.2,311.94,780,195.0,191.8905938,367,-2,207.5,0.0,0.0,0.0,0.0,190.77,0.0,0.0,0.0,423.91,647.18,0.0,0.0,7.401824285732806
